Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
knncad,reward_low_FN_rate,artificialNoAnomaly/art_daily_small_noise.csv,0.9990016,-0.55,0,3423,5,0,4032
knncad,reward_low_FN_rate,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,0.9990016,1.52859530871,4,3023,3,398,4032
knncad,reward_low_FN_rate,realAWSCloudwatch/grok_asg_anomaly.csv,0.9990016,2.00759753915,8,3457,6,457,4621
knncad,reward_low_FN_rate,realAdExchange/exchange-3_cpc_results.csv,0.9990016,2.61266176731,4,1155,0,149,1538
knncad,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,0.9990016,0.626537840284,8,3082,3,335,4032
knncad,reward_low_FN_rate,realAdExchange/exchange-2_cpc_results.csv,0.9990016,-2.44,0,1214,4,163,1624
knncad,reward_low_FN_rate,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,0.9990016,1.54701337192,12,3024,2,390,4032
knncad,reward_low_FN_rate,realAWSCloudwatch/elb_request_count_8c0756.csv,0.9990016,1.60025444237,3,3024,2,399,4032
knncad,reward_low_FN_rate,realKnownCause/nyc_taxi.csv,0.9990016,-705.448555026,724,1906,6629,311,10320
Totals,,,,-847.054249458,1860,290853,8494,31635,365558
