Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
knnicad,standard,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,0.999047643955,0.216927831696,6,3018,5,399,4032
knnicad,standard,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,0.999047643955,1.17389803857,6,3021,5,396,4032
knnicad,standard,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,0.999047643955,-2.22,0,929,2,126,1243
knnicad,standard,realKnownCause/nyc_taxi.csv,0.999047643955,-1.05899729488,19,8520,15,1016,10320
knnicad,standard,realTweets/Twitter_volume_AMZN.csv,0.999047643955,-0.633420981954,4,13497,4,1576,15831
knnicad,standard,realTraffic/TravelTime_451.csv,0.999047643955,0.80614119463,1,1620,1,216,2162
knnicad,standard,realTraffic/speed_t4013.csv,0.999047643955,1.75691291901,6,1871,0,244,2495
knnicad,standard,artificialNoAnomaly/art_flatline.csv,0.999047643955,0.0,0,3428,0,0,4032
knnicad,standard,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv,0.999047643955,1.39310160415,4,3023,3,398,4032
knnicad,standard,realAdExchange/exchange-2_cpm_results.csv,0.999047643955,1.50824330604,3,1217,2,159,1624
knnicad,standard,realKnownCause/rogue_agent_key_hold.csv,0.999047643955,-2.32999918014,0,1407,3,190,1882
Totals,,,,24.1024466789,509,299030,317,32986,365558
